Example	pred	gold	neutral	contradiction	entailment
five little boys are playing baseball . --> a few little boys playing baseball outside .	neutral	entailment	0.56587189436	0.0420074574649	0.392120629549
someone in a red and white uniform is driving a red and white motorcycle down a track with the front wheel in the air . --> a man rides and atv .	entailment	contradiction	0.136477053165	0.105556286871	0.757966637611
someone in a red and white uniform is driving a red and white motorcycle down a track with the front wheel in the air . --> a man does stunts on a motorcycle .	entailment	neutral	0.18226544559	0.0738500058651	0.743884503841
someone in a red and white uniform is driving a red and white motorcycle down a track with the front wheel in the air . --> a man pops a wheely on a track for onlookers .	neutral	neutral	0.462439239025	0.441377133131	0.096183642745
a man in yellow , white , and blue bicycle clothing and helmet grimaces as he rides his bicycle . --> a man is riding a bicycle .	entailment	entailment	0.0291233751923	0.0167887359858	0.954087913036
a man in yellow , white , and blue bicycle clothing and helmet grimaces as he rides his bicycle . --> a girl is riding a roller coaster .	contradiction	contradiction	0.000195386615815	0.999803483486	1.15942373213e-06
a man in yellow , white , and blue bicycle clothing and helmet grimaces as he rides his bicycle . --> a man is racing on his bike .	neutral	neutral	0.77525562048	0.154986307025	0.0697580650449
two older men standing in front of a store of sorts . --> two older men prepare to enter a store	neutral	neutral	0.780622601509	0.0801020488143	0.139275357127
two older men standing in front of a store of sorts . --> two older men stand	entailment	entailment	0.109278008342	0.0486850254238	0.842036962509
two older men standing in front of a store of sorts . --> two young men play baseball	contradiction	contradiction	0.0839430466294	0.904794633389	0.011262299493
two women playing field hockey on astroturf . --> women playing a game of field hockey .	entailment	entailment	0.162569820881	0.0268272776157	0.810602843761
two women playing field hockey on astroturf . --> women practicing playing on artificial turf for a game .	neutral	neutral	0.935986101627	0.0112885059789	0.052725430578
two women playing field hockey on astroturf . --> women re-sod a field hockey field .	contradiction	contradiction	0.473928332329	0.484461903572	0.041609749198
a goalie tries to catch a ball during a soccer game . --> the goalie quit during the game .	contradiction	contradiction	0.136402249336	0.819176077843	0.0444217026234
a goalie tries to catch a ball during a soccer game . --> a goalie is doing his job as a goalie .	neutral	entailment	0.546629488468	0.115147143602	0.338223427534
a goalie tries to catch a ball during a soccer game . --> a goalie is trying to catch the game tying ball .	neutral	neutral	0.58932864666	0.0825166702271	0.328154683113
a woman wearing a red dress and head covering is standing outside of a building . --> a woman is in an airport .	contradiction	contradiction	0.136160627007	0.861600220203	0.00223914394155
a woman wearing a red dress and head covering is standing outside of a building . --> a woman is outside .	entailment	entailment	0.0515155494213	0.00243386090733	0.946050584316
a woman wearing a red dress and head covering is standing outside of a building . --> a woman is outside on a cloudy day .	neutral	neutral	0.536346018314	0.197068452835	0.266585588455
a man in his own world of him and his music just entertaining on the street corner . --> a man is eating at a local diner .	contradiction	contradiction	0.00323195126839	0.996614515781	0.000153486267664
a man in his own world of him and his music just entertaining on the street corner . --> a man is enjoying playing music for money .	neutral	neutral	0.835158109665	0.00953345745802	0.155308425426
a man in his own world of him and his music just entertaining on the street corner . --> a man is on a street corner .	entailment	entailment	0.181245028973	0.0428947322071	0.775860249996
a man in an orange vest is on the sidewalk playing a guitar and singing while others are walking down the sidewalk . --> a man is in a purple bathrobe is inside his home cooking breakfast .	contradiction	contradiction	0.000269347889116	0.999726831913	3.79162429454e-06
a man in an orange vest is on the sidewalk playing a guitar and singing while others are walking down the sidewalk . --> a man is playing an acoustic guitar on the sidewalk while a woman and a man walk down the sidewalk .	neutral	neutral	0.542157649994	0.121529862285	0.336312502623
a man in an orange vest is on the sidewalk playing a guitar and singing while others are walking down the sidewalk . --> a man is playing a guitar on the sidewalk and singing .	entailment	entailment	0.148745566607	0.0291327070445	0.822121679783
a man doing tricks on a motorcycle --> a guy does stunts on a motorbike .	entailment	entailment	0.142054975033	0.0308040622622	0.827140927315
a man doing tricks on a motorcycle --> a man drives a speedboat .	contradiction	contradiction	0.0105805052444	0.984677433968	0.00474210223183
a man doing tricks on a motorcycle --> evil kneavel shows off for the crowd .	contradiction	neutral	0.160218372941	0.832238018513	0.0075436164625
a man in a bar drinks from a pitcher while a man in a green hat looks on and a woman in a black shirt drink from a glass . --> the women is drinking water .	contradiction	neutral	0.0250217635185	0.973431348801	0.00154683820438
a man in a bar drinks from a pitcher while a man in a green hat looks on and a woman in a black shirt drink from a glass . --> a child is sitting on a bar stool .	entailment	contradiction	0.271018654108	0.361724615097	0.367256760597
a man in a bar drinks from a pitcher while a man in a green hat looks on and a woman in a black shirt drink from a glass . --> a women in black drinks .	contradiction	entailment	0.00867202039808	0.988433539867	0.00289441109635
a group of children playing and having a good time . --> the children are playing tag .	neutral	neutral	0.844942808151	0.126583322883	0.0284739024937
a group of children playing and having a good time . --> the kids are together .	entailment	entailment	0.114977657795	0.0143649224192	0.870657444
a group of children playing and having a good time . --> the children are reading books .	contradiction	contradiction	0.0167925227433	0.982939124107	0.000268382398644
inside the igloo , the young man gets ready for his overnight stay . --> the young man gets ready for his overnight stay .	entailment	entailment	0.414790838957	0.166460558772	0.41874858737
inside the igloo , the young man gets ready for his overnight stay . --> the young man is resting .	entailment	neutral	0.303845137358	0.0723065435886	0.623848319054
inside the igloo , the young man gets ready for his overnight stay . --> the young man gets ready to leave .	entailment	contradiction	0.295001477003	0.204797208309	0.500201284885
two female basketball teams watch suspenseful as the basketball nears the basket . --> two teams are waiting to see who will win the game .	neutral	neutral	0.66559189558	0.202334359288	0.132073789835
two female basketball teams watch suspenseful as the basketball nears the basket . --> two teams are following the movement of a basketball .	entailment	entailment	0.138085052371	0.0562803186476	0.80563467741
two female basketball teams watch suspenseful as the basketball nears the basket . --> two female teams are leaving the court after a basketball game .	neutral	contradiction	0.436385452747	0.436125099659	0.127489477396
a man with a union jack bag walks briskly past two windows with the words `` mooch art '' on them . --> he jumps to the moon	contradiction	contradiction	0.00499657262117	0.994919359684	8.40785141918e-05
